ResSitesID,Location,Station.Number,Date,Survey.Month,DayNight,BoaterID,NetterID,Tide.Stage,Time.Start,Time.Stop,Temp,Secchi,Conductivity,Turbidity,Channel.Type,Transport,Sample.Area,Start.Flow,Stop.Flow,Channel.Flow,Depth,Number.Snag,Light,Wind.Speed,Veg.Type,Bank.Type,RIPAR.BUSH,RIPAR.TREE,RIPAR.CANE,Volts,Amps,X..of.Range,Pulse.Width,Electrical.Config,Shock.Time,Shock.Distance,Difficulty,Total.Fish.Caught,Total.Species,Comments
744,NA,W49042,2002-12-09,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.8,88,1430,NA,3,yes,2,0.03,0,0.03,4,1,3500,15,4,2,0,0,0,500,6,15,60,1,526,500,2,9,3,"Start:  N 38 01.476, W 121 43.277 End: N 38 01.349, W 121 42.985"
745,NA,N03711,2002-12-10,NA,Day,11,8,flood,1999-12-30,1999-12-30,11.3,150,209,NA,2,yes,1,0,0,0,3,0,10310,4,1,1,0,0,0,500,6,60,60,1,658,500,2,22,8,"Start: N 38 19.955, W 121 34.311 End: N 38 19.742, W 121 34.507"
746,NA,S41211,2002-12-12,NA,Day,99,8,flood,1999-12-30,1999-12-30,10.7,60,1012,NA,2,yes,1,0.07,0.12,0.12,3,3,3870,0,1,1,0,0,0,500,6,25,60,1,468,500,3,58,8,"Start: N 37 53.315, W 121 19.788, End: N 37 53.565, W 121 19.688"
747,NA,C52411,2002-12-13,NA,Day,8,99,flood,1999-12-30,1999-12-30,11.3,96,745,NA,2,yes,1,0.01,0.01,0.08,3,0,1860,20,1,1,0,0,0,500,6,20,60,1,548,500,5,39,4,"Start: N 38 02.340, W 121 34.168 End: N 38 02.572, W 121 34.326"
748,NA,C57952,2002-12-16,NA,Day,8,99,flood,1999-12-30,1999-12-30,11.4,111,553,NA,3,yes,4,0,0,0,3,5,15830,10,5,2,3,1,0,500,6,25,60,1,736,500,3,52,8,"Start: N 38 00.612, W 121 33.083 End"" N 38 00.656, W 121 33.140"
749,NA,C84162,2002-12-17,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.2,57,437,NA,3,yes,4,0,0,0.02,3,0,4330,10,6,2,0,0,0,500,6,30,60,1,842,500,1,112,6,"Start: N 37 58.667, W 121 30.948 End: N 37 58.658, W 121 30.786"
750,NA,S82552,2002-12-18,NA,Day,8,99,ebb,1999-12-30,1999-12-30,10.6,38,2056,NA,3,no,1,0.02,0,0.03,1,20,22600,3,5,2,0,4,0,500,6,10,60,1,487,330,3,122,9,"Start: N 37 48.307. W 121 23.375 End: N 37 48.317, W 121 23.599"
751,NA,S02711,2003-01-06,NA,Day,12,8,flood,1999-12-30,1999-12-30,10.8,47,1683,NA,3,no,1,0,0,0,3,6,13560,0,1,1,0,0,0,500,6,13,60,1,535,500,2,406,12,"Start: N 37 48.141, W 121 24.163 End: N 37 48. 103, W 121 34.501"
752,NA,S79811,2003-01-06,NA,Day,8,12,flood,1999-12-30,1999-12-30,11.4,30,977,NA,2,yes,1,0.05,0.06,0.2,3,1,26500,0,1,1,0,0,0,500,6,15,60,1,615,500,2,1137,7,"Start: N 37 48.864, W 121 22.905 End: N 37 48.661, W 121 23.128"
753,NA,S09661,2003-01-07,NA,Day,8,12,flood,1999-12-30,1999-12-30,10.2,31,1645,NA,3,no,1,0,0,0,3,6,3700,0,6,1,1,3,0,500,6,15,60,1,656,500,2,38,9,"Start: N 37 56.951, W 121 21.850 End: N 37 56.563, W 121 22.163"
754,NA,S15942,2003-01-07,NA,Day,12,8,flood,1999-12-30,1999-12-30,10.6,52,560,NA,3,no,4,0,0,0,1,5,17140,0,4,2,0,0,0,500,6,18,60,1,551,500,1,41,10,"Start: N 37 55.071, W 121 .35.579 End: N 37 55.220, W 121 35.403"
755,NA,N39762,2003-01-08,NA,Day,8,99,flood,1999-12-30,1999-12-30,9.8,20,262,NA,4,no,1,0,0,0,5,10,3000,0,6,2,2,2,0,500,6,55,60,1,708,500,3,72,11,"Start: N 38 14.986, W 121 40.310 End: N 38 15.242, W 121 40.230"
756,NA,N10452,2003-01-08,NA,Day,99,8,ebb,1999-12-30,1999-12-30,9.6,21,333,NA,3,yes,1,0.46,0.42,0.46,7,15,12370,0,5,2,2,2,0,500,7,40,60,1,675,500,5,8,5,"Start: N 38 19.311, W 121 39.206 End: 38 19.576, W 121 39.146"
757,NA,C44662,2003-01-09,NA,Day,12,8,flood,1999-12-30,1999-12-30,9.5,50,281,NA,4,no,4,0,0,0,1,6,4200,0,6,2,3,1,0,500,6,45,60,1,412,500,2,65,5,"Start: N 38 02.085, W 121 28.635 End: 38 02 .090, W 121 28.324"
758,NA,C23642,2003-01-09,NA,Day,8,12,ebb,1999-12-30,1999-12-30,9.6,32,198,NA,3,no,4,0,0,0,12,0,7200,0,4,2,0,0,0,500,6,75,60,1,554,400,3,77,9,"Start: N 38 05.391, W 121 31.847 End: N 38 05.391, W 121 31.847"
759,NA,C97011,2003-01-13,NA,Day,12,8,flood,1999-12-30,1999-12-30,10.4,56,823,NA,1,yes,1,0,0,0.01,2,1,15860,10,1,1,0,0,0,500,6,30,60,1,435,500,2,12,3,"Start: N 37 58.027, W 121 22.949 End: N 37 57.826, W 121 22.712"
760,NA,E04611,2003-01-13,NA,Day,8,12,flood,1999-12-30,1999-12-30,10.9,76,641,NA,4,no,1,0,0,0.01,3,0,20200,0,1,1,0,0,0,500,6,25,60,1,466,500,1,153,5,"Start: N 38 00.390, W 121 23.251 End: N 38 00.229, W 121 23.520"
761,NA,E01561,2003-01-13,NA,Day,8,12,flood,1999-12-30,1999-12-30,11.6,103,520,NA,4,no,1,0,0,0,4,0,34800,0,6,1,0,0,0,500,6,40,60,1,473,500,1,49,3,"Start:  N 38 01.090, W 121 23.812 End: N 38 01.226, W 121 24.113"
762,NA,N70352,2003-01-14,NA,Day,12,8,ebb,1999-12-30,1999-12-30,10.8,12,152,NA,3,yes,1,0.22,0.17,0.71,12,6,21700,0,5,2,1,3,0,500,6,100,60,1,541,500,4,21,9,"Start: N 38 11.170, W 121 33.515 End: N 38 11.010, W 121 33.793"
763,NA,E50811,2003-01-14,NA,Day,12,8,ebb,1999-12-30,1999-12-30,10.7,37,136,NA,2,yes,1,0,0,0.06,2,4,5970,0,1,1,0,0,0,500,5,100,60,1,464,500,2,9,5,"Start: N 38 10.924, W 121 29.462 End: N 38 10.678, W 121 29.592"
764,NA,E60311,2003-01-15,NA,Day,8,12,flood,1999-12-30,1999-12-30,10.8,60,249,NA,4,no,1,0,0,0,3,2,1024,5,1,1,0,0,0,500,6,60,60,1,85,100,1,171,4,"Start: N 38 04.143, W 121 28.169 End: N 38 04.159, W 121 28.231"
765,NA,E60362,2003-01-15,NA,Day,8,12,flood,1999-12-30,1999-12-30,10.8,60,249,NA,4,no,1,0,0,0,3,2,1024,5,6,2,0,0,0,500,6,60,60,1,257,200,1,281,5,"Start: N 38 04.078, W 121 28.060 End N 38 04.143, W 121 28.169 Start: N 38 04.159, W 121 28.231 End: 38 04.252, W 121 28.285"
766,NA,W08811,2003-01-16,NA,Day,8,12,flood,1999-12-30,1999-12-30,10.4,30,217,NA,1,yes,1,0.03,0.01,0.08,2,1,6420,0,1,1,0,0,0,500,6,70,60,1,469,500,2,11,5,"Start: N 38 05.539, W 121 40.247 End: N 38 05.470, W 121 40.571"
767,NA,W54842,2003-01-16,NA,Day,12,8,flood,1999-12-30,1999-12-30,10.3,41,340,NA,5,no,4,0,0,0,1,1,19360,0,4,2,0,0,0,500,6,40,60,1,656,500,1,42,3,"Start: N 38 00.513, W 121 44.439 End: N 38 00.658, W 121 44.623"
768,NA,W55562,2003-01-16,NA,Day,12,8,flood,1999-12-30,1999-12-30,10.9,63,415,NA,2,yes,1,0,0,0,4,1,19690,0,6,2,0,0,0,500,6,40,60,1,670,500,2,18,5,"Start: N 38 00.682, W 121 39.398 End: N 38 00.564, W 121 .39.095"
769,NA,C64742,2003-01-17,NA,Day,99,12,ebb,1999-12-30,1999-12-30,10.8,50,249,NA,2,yes,1,0,0,0,4,0,11690,5,4,2,0,0,0,500,6,60,60,1,674,500,2,101,11,"Start: N 38 00.049, W 121  33.334 End: N 37 59.894, W  121 33.048"
770,NA,C60462,2003-01-17,NA,Day,99,12,ebb,1999-12-30,1999-12-30,10.4,39,227,NA,2,yes,4,0,0,0,2,0,11560,0,6,2,0,0,0,500,6,60,60,1,454,500,2,130,10,"Start: N 38 00.196, W 121 33.128 End: N 38 00.154, W 121 33.227"
771,NA,E64942,2003-01-24,NA,Day,8,11,flood,1999-12-30,1999-12-30,10.6,48,271,NA,3,no,4,0,0,0.24,7,2,4340,3,4,2,0,0,0,500,6,65,60,1,599,500,2,167,5,"Start: N 38 02.751, W 121 28.052 End: N 38 02.851, W 121 28.042"
772,NA,S47461,2003-02-04,NA,Day,99,8,flood,1999-12-30,1999-12-30,11,40,243,NA,3,yes,1,0.19,0.13,0.74,2,0,4670,3,6,1,0,0,0,500,6,75,60,1,994,500,4,108,5,"Start: N 37 52.839, W 121 34.476 End: N 37 53.100, W 121 34.468"
773,NA,N60452,2003-02-05,NA,Day,8,99,ebb,1999-12-30,1999-12-30,10.2,35,166,NA,2,yes,1,0.28,0.28,0.68,20,2,3820,15,5,2,1,3,0,500,5,100,60,1,439,500,5,4,3,"Start: N 38 14.649, W 121  30.750 End N 38 14.799, W 121 30.645 Start: N 38 14.833, W 121 30.619 End: N 38 14.933, W 121 30.612"
774,NA,W23011,2003-02-06,NA,Day,8,99,high,1999-12-30,1999-12-30,10.6,53,211,NA,2,yes,1,0,0.03,0,3,1,50500,0,1,1,0,0,0,500,6,90,60,1,764,500,1,10,3,"Start: N 38 03.455, W 121 40.031 End: N 38 03.473, W 121 39.689"
775,NA,C18742,2003-02-06,NA,Day,8,99,ebb,1999-12-30,1999-12-30,10.8,46,185,NA,4,yes,4,0.02,0.05,0.19,3,3,50600,0,4,2,0,0,0,500,5,100,60,1,841,500,2,48,4,"Start: N 38 06.365, W 121 36.809 End: N 38 06.479, W 121 36.540"
776,NA,E63942,2003-02-07,NA,Day,8,99,ebb,1999-12-30,1999-12-30,10.1,83,222,NA,3,no,4,0.01,0,0.06,3,2,48300,20,4,2,0,0,0,500,6,85,60,1,579,500,5,305,6,"Start: N 38 03.895, W 121 27.552 End: N 38 03.776, W 121 27.531"
777,NA,E76342,2003-02-07,NA,Day,8,99,flood,1999-12-30,1999-12-30,10.3,102,271,NA,4,no,4,0.01,0,0.22,5,1,38700,15,4,2,0,0,0,500,6,60,60,1,607,500,4,64,4,"Start: N 38 02.485, W 121 26.127 End: N 38 02.569, W 121 26.005"
778,NA,S40311,2003-02-10,NA,Day,8,99,flood,1999-12-30,1999-12-30,10.2,44,1102,NA,2,yes,1,0.02,0.02,0.18,3,3,20410,5,1,1,0,0,0,500,6,20,60,1,817,500,2,94,7,"Start:  N37 55.372, W 121 19.418 End: N 37 55.198, W 121 19.164"
779,NA,N34652,2003-02-11,NA,Day,18,8,ebb,1999-12-30,1999-12-30,9.4,58,211,NA,3,yes,1,0,0,0.26,5,36,8980,2,5,2,1,3,0,500,6,90,60,1,490,500,3,57,5,"Start: N 38 14.484, W 121 39.838"
780,NA,E04411,2003-02-13,NA,Day,99,11,flood,1999-12-30,1999-12-30,10.5,97,586,NA,3,no,1,0.07,0.06,0.24,3,0,49210,2,1,1,0,0,0,500,6,25,60,1,550,500,2,34,4,"Start:  N 38 00.823, W 121 22.244 End: N 38 00.562, W 121 22.227"
781,NA,S19161,2003-02-14,NA,Day,99,8,ebb,1999-12-30,1999-12-30,10.8,79,306,NA,3,no,1,0.01,0,0.01,3,4,3520,5,6,1,0,0,0,500,6,60,60,1,622,500,2,83,5,"Start: N 37 55.291, W 121 35.465 End: 37 55.212, W 121 35.169"
782,NA,S20142,2003-02-14,NA,Day,8,99,flood,1999-12-30,1999-12-30,10.8,48,518,NA,4,no,1,0,0,0,2,3,1064,0,4,2,0,0,0,500,6,60,60,1,336,280,5,19,6,"Start: N 37 55.100, W 121 36.740 End: N 37 55.086, W 121 36.554"
783,NA,S20152,2003-02-14,NA,Day,8,99,flood,1999-12-30,1999-12-30,10.8,48,518,NA,4,no,1,0,0,0,2,5,1064,0,5,2,1,3,0,500,6,60,60,1,265,220,3,48,6,"Start: N 37 55.086, W 121 36.554 End: N 37 55.088, W 121 36.406"
784,NA,C23911,2003-02-19,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.1,98,218,NA,3,no,1,0,0.12,0.03,2,0,3570,5,1,1,0,0,0,500,6,70,60,1,357,500,2,43,5,"Start: N 38 04.713, W 121 30.534 End: N 38 04.894, W 121 30.731"
785,NA,C45542,2002-02-19,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.2,83,231,NA,3,yes,4,0.02,0.01,0.13,2,1,25300,15,4,2,0,0,0,500,6,60,60,1,680,500,4,156,8,"Start: N 38 01.672, W 121 29.954 End: 38 01.758, W 121 29.693"
786,NA,C14461,2003-02-20,NA,Day,8,99,flood,1999-12-30,1999-12-30,11.3,78,237,NA,2,yes,1,0.02,0.02,0.13,4,0,4350,10,6,1,0,0,0,500,6,50,60,1,413,500,4,139,6,"Start: N 37 56.800, W 121 32.104 End: 37 57.050, W 121 32.033"
787,NA,C47742,2003-02-20,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.5,70,217,NA,2,yes,4,0,0,0.03,10,2,58900,20,4,2,0,0,0,500,6,60,60,1,734,500,4,41,5,"Start: N 38 01.659, W 121 34.831 End: N 38 01.399, W 121 34.882"
788,NA,W45061,2003-02-21,NA,Day,99,8,ebb,1999-12-30,1999-12-30,11.3,18,266,NA,3,yes,1,0.05,0.04,0.16,5,0,60000,5,6,2,0,0,0,500,6,55,60,1,543,500,2,86,10,"Start: N 38 01.578, W 121 48.488 End: N 38 01.484, W 121 48.181"
789,NA,W18544,2003-02-21,NA,Day,8,99,ebb,1999-12-30,1999-12-30,10.8,39,206,NA,1,yes,1,0.03,0.02,0.08,1,11,47200,5,4,4,0,0,0,500,6,55,60,1,579,500,2,12,4,"Start: N 38 04.152, W 121 49.374 End: N 38 04.134, W 121 49.263 Start: N 38 04.073, W 121 49.176  End: N 38 03.999, W 121 48.979"
790,NA,N78242,2003-02-24,NA,Day,8,99,flood,1999-12-30,1999-12-30,11,71,140,NA,2,yes,2,0.1,0.01,0.06,7,4,2710,0,4,2,0,0,0,500,5,100,60,1,877,500,1,45,7,"Start: N 38 07.926, W 121 33.934 End: N 38 07.926, W 121 33.934"
791,NA,E47162,2003-02-24,NA,Day,8,99,flood,1999-12-30,1999-12-30,12.7,51,300,NA,4,no,4,0,0,0,3,4,16550,5,6,2,0,0,0,500,6,60,60,1,550,280,2,22,7,"Start: N 38 08.492, W 121 26.936,N 38 08.492"
792,NA,E25052,2003-02-25,NA,Day,8,99,flood,1999-12-30,1999-12-30,12.6,63,294,NA,4,no,1,0.1,0.05,0.01,2,50,10090,10,5,2,3,1,0,500,6,50,60,1,690,500,3,89,4,"Start: N 38 16.040, W 121 27.708 End: 38 16.202, W 121 27.707"
793,NA,E07152,2003-03-04,NA,Day,8,99,ebb,1999-12-30,1999-12-30,13.5,58,909,NA,2,yes,1,0,0,0,3,6,60400,5,5,2,3,1,0,500,6,15,60,1,488,500,2,54,6,"START: N 37 58.546, W 121 20.771 FINISH: N 37 58.735, W 121 20.530"
794,NA,C28042,2003-03-05,NA,Day,99,8,flood,1999-12-30,1999-12-30,12.7,81,179,NA,3,no,1,0,0,0,3,4,65800,0,4,2,0,0,0,500,6,60,60,1,676,500,1,38,9,"Start: N 38 05.254, W 121 33.531 End: N 38 05.254, W 121 33.844"
795,NA,C31911,2003-03-05,NA,Day,8,99,ebb,1999-12-30,1999-12-30,12.3,65,212,NA,2,yes,1,0.05,0.01,0.13,4,0,34600,0,1,1,0,0,0,500,6,60,60,1,497,500,1,9,3,"Start: N 38 03.802, W 121 35.994 End: N 38 03.870, W 121 35.687"
796,NA,N55611,2003-03-06,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.8,82,180,NA,3,yes,1,0.02,0.06,0.54,8,2,70800,10,1,1,0,0,0,500,6,90,60,1,302,280,2,11,8,"Start: N 38 11.587, W 121 37.685 End:  N 38 11.551, W 121 37.543 Start:  N 38 11.566, W 121 37.396 End: N 38 11.569, W 121 37.357"
797,NA,N55642,2003-03-06,NA,Day,8,99,ebb,1999-12-30,1999-12-30,11.8,82,180,NA,3,yes,1,0.02,0.06,0.54,8,0,70800,10,4,2,0,0,0,500,6,90,60,1,150,220,2,22,8,"Start: N 38 11.551, W 121 37.543 End: N 38 11.566, W 121 37.396"
798,NA,N15142,2003-03-06,NA,Day,8,99,ebb,1999-12-30,1999-12-30,12.5,24,475,NA,4,no,1,0,0.01,0.04,4,10,17540,5,4,2,0,0,0,500,6,30,60,1,495,510,3,19,6,"Start: N 38 16.112, W 121 41.989 End: 38 16.329, W 121 42.200"
799,NA,W29662,2003-03-07,NA,Day,8,99,ebb,1999-12-30,1999-12-30,12.4,86,254,NA,5,no,4,0.02,0,0.16,2,0,57300,20,6,2,0,0,0,500,6,40,60,1,638,420,4,31,6,"Start: N 38 02.510, W 121 48.658 End: 38 02.510, W 121 48.658"
800,NA,W41762,2003-03-07,NA,Day,8,99,flood,1999-12-30,1999-12-30,14.1,59,290,NA,5,no,4,0,0,0.01,2,0,45100,15,6,2,0,0,0,500,6,40,60,1,429,500,5,19,8,"Start: N 38 01.830, W 121 47.603 End: N 38 01.991, W 121 47.529"
801,NA,C96461,2003-03-10,NA,Day,8,99,flood,1999-12-30,1999-12-30,14.2,66,827,NA,1,yes,1,0,0,0.06,3,0,52800,15,6,1,0,0,0,500,6,20,60,1,510,500,1,29,4,"Start: N 37 59.349, W 121 24.157 End: N 37 59.447, W 121 24.371"
802,NA,S37361,2003-03-11,NA,Day,8,99,flood,1999-12-30,1999-12-30,14.2,64,266,NA,2,yes,1,0,0.02,0.07,1,3,51100,5,6,1,0,0,0,500,6,45,60,1,444,500,3,38,3,"Start: N 37 53.084, W 121 29.098 End: N 37 53.117, W 121 28.764"
803,NA,S36862,2003-03-11,NA,Day,8,99,high,1999-12-30,1999-12-30,15,75,303,NA,2,yes,1,0,0.03,0.05,2,0,71200,0,6,2,0,0,0,500,6,40,60,1,406,500,2,165,5,"Start: N 37 53.147, W 121 26.763 End: N 37 53.004, W 121 27.030"
804,NA,S08111,2003-03-12,NA,Day,8,19,flood,1999-12-30,1999-12-30,15.5,55,1076,NA,2,yes,1,0.02,0.01,0.03,5,2,8570,0,1,1,0,0,0,500,6,15,60,1,402,400,1,40,5,"Start: N 37 56.775, W 121 20.400 End: N 37 56.907,  W 121 20.178"
805,NA,S08115,2003-03-12,NA,Day,8,19,flood,1999-12-30,1999-12-30,15.5,55,1076,NA,2,yes,1,0.02,0.01,0.03,25,0,NA,0,1,5,0,0,0,500,6,15,60,1,91,100,1,14,4,"Start: N 37 56.907, W 121 20.178 End: N 37 56.982, W 121 20.143"
806,NA,C62962,2003-03-13,NA,Day,8,19,flood,1999-12-30,1999-12-30,14.3,144,198,NA,2,yes,4,0,0.01,0,4,15,14930,0,6,2,0,0,0,500,6,65,60,1,461,500,2,33,4,"Start: N 38 00.448, W 121 30.682 End: N 38 00.378, W 121 30.847"
807,NA,E79362,2003-03-14,NA,Day,8,19,low,1999-12-30,1999-12-30,15.7,59,351,NA,4,no,1,0,0,0,3,3,11000,20,6,2,2,2,0,500,6,40,60,1,417,500,2,97,9,"Start: N 38 01.963, W 121 22.121 End: N 38 01.967, W 121 22.472"
808,NA,E42911,2003-03-17,NA,Day,8,19,ebb,1999-12-30,1999-12-30,14.8,56,340,NA,4,no,1,0,0.01,0,4,10,44000,15,1,1,0,0,0,500,6,40,60,1,508,500,1,286,8,"Start: N 38 10.132, W 121 28.141 End: N 38 10.088. W 121 28.428"
809,NA,E58461,2003-03-19,NA,Day,19,8,ebb,1999-12-30,1999-12-30,14.5,114,381,NA,3,no,1,0,0,0,4,3,10820,5,6,1,0,0,0,500,6,40,60,1,553,500,2,371,6,"Start: N 38 05.180, W 121 24.956 End: N 38 04.933, W 121 24.919"
810,NA,E77361,2003-03-20,NA,Day,8,19,ebb,1999-12-30,1999-12-30,14.7,87,261,NA,4,no,1,0,0,0.07,3,0,1110,10,6,1,0,0,0,500,6,45,60,1,452,500,1,210,7,"Start: N 38 02.317, W 121 26.327 End: N 38 02.475, W 121 26.055"
811,NA,S65511,2003-03-21,NA,Day,8,19,ebb,1999-12-30,1999-12-30,15.8,44,1109,NA,6,yes,1,0.05,0,0.05,4,1,65000,5,1,1,0,0,0,500,6,15,60,1,297,500,1,56,8,"Start: N 37 49.219, W 121 29.350 End: N 37 49.212, W 121 29.688"
812,NA,N78852,2003-03-24,NA,Day,8,19,ebb,1999-12-30,1999-12-30,14.4,56,172,NA,3,yes,1,0.13,0.16,0.04,4,20,79500,15,5,2,1,3,0,500,6,75,60,1,534,500,3,33,7,"Start: N 38 13.441, W 121 22.154 End: N 38 13.622, W 121 31.913"
813,NA,W38842,2003-03-25,NA,Day,8,99,ebb,1999-12-30,1999-12-30,14.6,30,273,NA,1,yes,4,0,0.04,0,3,6,41300,10,4,2,0,0,0,500,6,50,60,1,561,500,2,7,4,"Start: N 38 01.954, W 121 49.556 End: N 38 02.019, W 121 49.425"
814,NA,C75561,2003-03-25,NA,Day,8,99,ebb,1999-12-30,1999-12-30,17.9,135,286,NA,3,no,1,0,0,0.01,5,8,83600,5,6,1,0,0,0,500,6,40,60,1,435,500,1,315,5,"Start: N 37 59.117, W 121 37.415 End: N 37 58.849, W 121 37.390"
815,NA,E07132,2003-04-02,NA,Day,13,8,ebb,1999-12-30,1999-12-30,17.5,56,922,NA,2,no,1,0,0,0,1,18,73500,5,3,2,0,0,0,500,6,15,60,1,423,500,4,155,10,"Start: N 37 58.504, W 121 20.809 End: N 37 58.698, W 121 20.576"
816,NA,E76662,2003-04-02,NA,Day,13,8,ebb,1999-12-30,1999-12-30,15.9,74,212,NA,3,no,1,0,0.04,0.02,2,1,34300,10,6,2,0,0,0,500,6,55,60,1,435,500,3,88,7,"Start: N 38 02.799, W 121 28.122 End: N 38 02.994, W 121 27.878"
817,NA,S34711,2003-04-03,NA,Day,13,8,ebb,1999-12-30,1999-12-30,15.5,64,276,NA,2,yes,1,0,0.02,0.07,7,0,23700,5,1,1,0,0,0,500,6,40,60,1,134,220,2,17,4,"Start: N 37 55.326, W 121 31.227 End: N 37 55.288, W 121 31.067"
818,NA,S34762,2003-04-03,NA,Day,13,8,ebb,1999-12-30,1999-12-30,15.5,64,276,NA,2,yes,1,0,0.02,0.07,3,0,23700,5,6,2,0,0,0,500,6,40,60,1,293,280,2,29,5,"Start: N 37 55.366, W 121 31.396 End: N 37 55.326, W 121 31.227"
819,NA,S53362,2003-04-03,NA,Day,13,8,flood,1999-12-30,1999-12-30,15.2,60,285,NA,2,no,1,0,0,0.2,3,3,63300,3,6,2,0,0,0,500,7,45,60,1,523,500,1,51,6,"Start: N 37 51.177, W 121 33.697 End: N 37 51.444, W 121 33.690"
820,NA,E59411,2003-04-04,NA,Day,13,8,ebb,1999-12-30,1999-12-30,14.8,79,173,NA,3,no,1,0,0,0.04,4,0,18250,5,1,1,0,0,0,500,6,60,60,1,259,111,3,58,5,"Start: N 38 05.525, W 121 29.223 End: N 38 05.572, W 121 29.267"
821,NA,E59462,2003-04-04,NA,Day,13,8,ebb,1999-12-30,1999-12-30,14.8,79,173,NA,3,no,1,0,0,0.04,2,2,1825,5,6,2,0,0,0,500,6,60,60,1,241,389,3,118,9,"Start: N 38 05.426, W 121 29.393 End: N  38 05.525, W 121 29.223"
822,NA,C82841,2003-04-07,NA,Day,13,99,ebb,1999-12-30,1999-12-30,15.2,109,201,NA,2,no,1,0.01,0,0.02,5,3,69500,5,4,1,0,0,0,500,7,55,60,1,395,500,1,20,2,"Start: N 37 59.528, W 121 30.368 End: N 37 59.743, W 121 30.352"
823,NA,C74961,2003-04-07,NA,Day,13,99,ebb,1999-12-30,1999-12-30,14.9,80,206,NA,2,no,3,0,0,0.03,4,2,5660,5,6,1,0,0,0,500,7,55,60,1,400,500,1,36,5,"Start: N 37 58.952, W 121 31.896 End: N 37 59.046, W 121 31.714"
824,NA,W41942,2003-04-08,NA,Day,99,13,ebb,1999-12-30,1999-12-30,14.8,55,278,NA,5,no,2,0.05,0.02,0.05,3,4,76800,5,4,2,0,0,0,500,6,35,60,1,503,500,4,22,8,"Start: N 38 01.679, W 121 47.328 End: N 38 01.919. W 121 47.310"
825,NA,W33642,2003-04-08,NA,Day,99,13,flood,1999-12-30,1999-12-30,16,33,3178,NA,5,no,2,0,0,0,2,0,55000,2,4,2,0,0,0,500,6,35,60,1,363,500,4,12,3,"Start: N 38 01.920, W 121 48.521 End: N 38 02.083, W 121 48.380"
826,NA,W22642,2003-04-08,NA,Day,99,13,ebb,1999-12-30,1999-12-30,15.5,57,247,NA,1,yes,2,0.06,0.09,0.47,10,0,46810,0,4,2,0,0,0,500,6,50,60,1,550,500,3,6,5,"Start: N 38 03.383, W 121 41.479 End: N 38 03.577, W 121 41.243"
827,NA,C87741,2003-04-09,NA,Day,13,6,ebb,1999-12-30,1999-12-30,16,83,271,NA,1,yes,1,0.01,0.04,0.01,2,0,16670,5,4,1,0,0,0,500,7,40,60,1,589,500,2,23,5,"Start: N38 01.015, W 121 27.420 End: N 38 01.159, W 121 27.733"
828,NA,C42062,2003-04-09,NA,Day,13,6,ebb,1999-12-30,1999-12-30,15.7,84,216,NA,3,no,2,0,0,0.07,3,0,14440,10,6,2,0,0,0,500,7,40,60,1,452,500,3,34,6,"Start: N 38 01.965, W 121 34.822 End: N 38 02.227, W 121 34.979"
830,NA,C74163,2003-04-09,NA,Day,13,6,ebb,1999-12-30,1999-12-30,16.4,86,222,NA,2,no,2,0,0,0.01,4,12,1756,10,6,2,0,0,0,500,7,60,60,1,569,500,1,42,7,"Start: N 37 59.782, W 121 34.674 End: N 37 59.568, W  121 34.727"
831,NA,E71061,2003-04-10,NA,Day,6,13,flood,1999-12-30,1999-12-30,15.6,98,223,NA,2,no,1,0,0,0.06,5,2,8200,4,6,1,0,0,0,500,7,60,60,1,612,500,2,101,5,"Start: N 38 02.569, W 121 25.633 End: N 38 02.636, W121 25.989"
832,NA,E58262,2003-04-10,NA,Day,13,6,flood,1999-12-30,1999-12-30,17,110,262,NA,2,no,2,0,0.02,0.04,2,30,684,0,6,2,0,0,0,500,7,40,60,1,429,500,2,102,7,"Start: N 38 05.133, W 121 25.189 End: N 38 05.115, W 121 25.514"
833,NA,S50462,2003-04-14,NA,Day,13,6,flood,1999-12-30,1999-12-30,15.8,48,310,NA,3,no,3,0,0,0,1,50,9130,0,6,2,0,0,0,500,7,40,60,1,490,500,3,43,5,"Start: N 37 50.823, W 121 32.200 End: N 37 50.981, W 121 32.267"
834,NA,S49561,2003-04-14,NA,Day,13,6,ebb,1999-12-30,1999-12-30,15.9,73,262,NA,2,yes,2,0.02,0,0.19,6,30,50800,1,6,1,0,0,0,500,7,50,60,1,490,500,3,50,6,"Start: N 37 51.364, W 121 33.849 End: N 37 51.290, W 121 33.694"
835,NA,N69152,2003-04-15,NA,Day,13,6,ebb,1999-12-30,1999-12-30,14.5,54,164,NA,2,yes,1,0,0.19,0.08,6,20,8400,3,5,2,2,2,0,500,7,95,60,1,510,500,1,24,6,"Start: N 38 13.479, W 121 32.110 End: N 38 13.404, W 121 32.442"
836,NA,N45051,2003-04-16,NA,Day,13,6,ebb,1999-12-30,1999-12-30,15.1,40,253,NA,1,yes,1,0.07,0.08,0.08,1,0,46100,15,5,1,0,0,0,500,7,50,60,1,475,500,4,9,3,Start: N 38 14.113   W 121 40.341 End: N 38 14.226 W 121 40.301
